Document,true_label,predicted_label,confidence,correct
create com march pm hello please create common give se thank regards leader,Miscellaneous,Access,0.8777800798416138,False
creation of mail account on mobile creation mobile hi notify assisted creation mobile thanks,Access,Hardware,0.8777790665626526,False
access to unit forecast required tuesday re unit forecast required approved side same level rights thanks pm unit forecast required dear head testing unit forecast please assist kind regards test consultant registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has,Hardware,HR Support,0.8769723773002625,False
credentials for web february pm re credentials hi technician charge manage find details thanks february credentials hi help credentials machine which assign please best regards test consultant mob zone,HR Support,Hardware,0.8739438056945801,False
access to files tuesday pm hi please give thank,Storage,HR Support,0.8738965392112732,False
documentation billing documentation billing hello please where documentation contracts module hello please assign thank best regards tester,Storage,Miscellaneous,0.873009979724884,False
error error hello when sign into self learning animations get error message when click navigation tool below video work if click directly them by scrolling down manager,HR Support,Hardware,0.8723733425140381,False
com thursday march acquisition hi looks think take action regards march pm acquisition acquire platform dear user pleasure inform exciting step has executed specialized video strategies definitive agreement acquire platform contemplated after closing acquisition remain platform continue operated under brand combination platform experience customized video create synergies allow users continue benefit platform also receive exciting upcoming features order enable operate platform continue build personalized video memories achievements users related transferred transfer include collected according privacy policy videos transfer made march personal transferred governed by same privacy policy remains unchanged link further action required agree personal transferred want about looking forward continuing provide personal videos favorite sporting events best regards switzerland hello,Purchase,Hardware,0.8722171783447266,False
new board con merchant portal board hello please creation board con merchant assign thank much kind regards analyst,Access,Hardware,0.8713856339454651,False
data content oracle sent wednesday re access for managed hi have noticed able address for any employee manage person have checked have issue for countries could you please assist thank you have kind regards assistant,HR Support,Hardware,0.8711848258972168,False
servers for bucharest and create and install virtual machines tuesday november pm re hello right single located thank senior engineer tuesday november pm re hello thank raising good having two additional installed presume none updates pushed added awareness problem registered thank november hello install additional slow impacting work employees almost bandwidth updates getting critical install these planning create install virtual machines install create sites workstations please assign create virtual machines please share thoughts thank senior engineer,HR Support,Hardware,0.871148407459259,False
time booking for wednesday pm booking hi please book public holiday name date code kind regards head testing,Internal Project,HR Support,0.8708294034004211,False
name change to for saturday november re starter ad importance high dear please notice name joiner uses wrong name since he join st colombian fix his thanks head wednesday november starter ad hello please advised ad has created please find credentials must changed log assist please let thank analyst ext hub wednesday november re complete colombia hi please find attached kind regards head october complete colombia importance high dear please help completed form design lead joining thank compliance officer colombia,Miscellaneous,HR Support,0.8707667589187622,False
error be status at re error status hello please log assign order investigate issue kind regards senior engineer thursday error status copyright edition bit build failed jobs listing status job name step id step name date failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed failed purge mirroring step executed user database mirrored error step failed,Access,HR Support,0.8701209425926208,False
cleaning process tuesday cleaning process dear help please thanks thursday pm re cleaning process hi please help find boards board board unfortunately hoped board ready knowledge please active appears next steps needed order administer add users functional deleted board thanks friday pm cleaning process hi initiated cleaning process instance order provide users better performance lot going standardize notice change behavior please let kind regards great analyst,Hardware,Miscellaneous,0.8693094849586487,False
board for july pm board dear please board called details contain progress review done given please let more information needed regards head,Hardware,Miscellaneous,0.8687710165977478,False
new room outlook wednesday pm room hi please create room book rd floor roughly persons defined properly book overlap different events let other needed thanks,Hardware,Administrative rights,0.8683155179023743,False
approver removal request from cr thursday december pm approver removal cr hey please call per assign thanks officer december re approver removal cr hi please thanks december approver removal cr hey please acceptance cr she maternity leave represents appropriate approver cr question kind regards officer transition ext,HR Support,Miscellaneous,0.8679825663566589,False
error sent wednesday november re please action direct reports hi could you please verify if issue reported by beginning november fixed second receive message about entries but issue entries could be entered issue reported by kindly note have received regarding days about week when tried complete received following issue thank you sent wednesday november please action direct reports dear manager part established processes each required submit his weekly basis each friday for past week must be submitted for approval you receiving because some your direct reports haven followed process please help cascade accordingly gets possible below breakdown your direct reports please note if refers left or maternity other absence leave please contact update person record otherwise please contact person directly submit their manager country for for date total days,HR Support,Miscellaneous,0.867339551448822,False
add people to friday pm urgent importance high dear va similar unit unit unit unit unit unit unit unit unit unit unit unit unit va head,Hardware,Miscellaneous,0.8667043447494507,False
time sheet issue sheet issue hello please rise ticket following call thank you kind regards sent october sheet issue hello for last week every receive sheet for approval get mails same also same number attached image for example intended or issue be resolved regards,HR Support,Miscellaneous,0.8650902509689331,False
installing and rebuild windows tuesday march pm installing rebuild hello please log queue installing rebuilding os thank great kind regards engineer ext,Purchase,Hardware,0.8645297288894653,False
new macs thursday october macs hi please add addresses machines thanks discipline lead,Hardware,Miscellaneous,0.8643120527267456,False
local support assistance december help party hi dear ask help possible tomorrow december take christmas party technical around pm party starts boys waiting possible thank br,Internal Project,Hardware,0.8620626330375671,False
roaming profile issues and sent thursday roaming profile issues hello can you please investigate matter urgency roaming profile can log onto any but his information roamed one pc another we have recreated hid profile locally tried off unfortunately seems be server issue or ad issues we have permissions look forward your kind regards leader pl,Administrative rights,Hardware,0.8619773983955383,False
request change network for bucharest network to extend please check notes change extend hi please based thread order specifically fulfil highlighted logged thank december re change extend thanks please extend let review impact change after holidays take bandwidth issue anymore please schedule meeting discuss issues raised determine next steps while re please investigate other offices done thus far considering range population device density suggests has change let discuss reasonable approach hardware meeting thank holidays date wednesday december re change extend hi please extend range presented results investigations regarding wireless networks usage number addresses per addresses available addresses available guest addresses available addresses available total addresses wireless networks assume users prefer connect devices because weekly changing guest currently attached recommends connect users per depending various factors interference environment client uplink setup capable host users users least bandwidth bandwidth shared wired active wireless devices increase wireless ranges lead higher uplinks load require revise wireless infrastructure further information details please hesitate best regards senior engineer id image wednesday december change extend has assigned hello please advised record number has assigned please review details take appropriate action reference number details requested location tower summary change extend additional comments requirements assign change extend taking consideration issue total employees assign reference assignment summary change extend location tower please link kind regards please ref msg,HR Support,Miscellaneous,0.8619349002838135,False
inventory of network equipment switches routes fusion inventory inventory equipment switches routes inventory,HR Support,Hardware,0.8619004487991333,False
help with receipts sent thursday help with receipts hi could you please be kind help with finding out why we cannot receipt below list etc have we have created these without back but seems we cannot complete receipts for them you happened know if we could use any fix inconvenient we have cases where we were able perform receipts for type few po example thanks kind regards,Purchase,Hardware,0.8617414832115173,False
indirect ledger input problem sent thursday march indirect ledger input problem hi please raise request below kind regards sent thursday march indirect ledger input problem dear colleagues having challenge updating forecast for bod receive your guidance how approach input by for indirect ledger advertising marketing promotion parent only updated with data added input fields right below instead adds values recently input values previously forecasted during period exercise screen capture below explain bit better was taken right after save confirmation only such situation have encountered far other ledgers seem be having usual behavior thank you for your head en,HR Support,Hardware,0.8610731363296509,False
requesting access to for disable jabber account tuesday march re requesting disable jabber regards march pm requesting hello please advised allocate extension jabber disabled proceed looking forward hearing thank kind regards analyst ext hub march pm has assigned hello please advised record number has assigned please review details take appropriate action reference number details assign reference assignment summary null choose template applicable please provide short description requesting details transfer jabber priority affected add requested location location please link kind regards,Miscellaneous,Access,0.8608474731445312,False
internal transfer access card belgrade hello somehow never received card transfer form please kind proceed issuing appropriate card moment he has card card he card thanks senior engineer,HR Support,Access,0.8598281145095825,False
public holiday details public holiday details hi could you please raise ticket for below best regards applications analyst en sent monday re public holiday details hi please note we able change name public holiday for reason adding advise kind regards assistant sent monday public holiday details hi ladies dealing with one strange issue here also approached understand better his complaints anyway we found mutual understanding can you please tell if possible erase serb calendar holiday only assumption doable without raising lot tickets does affect can you please let know why we have marks front holiday name can have better understanding thanks screening officer sent monday leadership re public holiday details sending print screen sent monday leadership re public holiday details how supposed be serbian assumption know how official but when use calendar assumption have prefix for strange if for should be serbian or sent monday leadership re public holiday details hi holiday officially stated bellow assumption orthodox christians description referring entitled use since we can create different holiday components for same be honest quite understand your remark noticed th macedonian assumption but somebody what you mean saying thanks description serbian assumption screening officer sent monday leadership public holiday details hi guess should be changed can you please inform responsible best regards head applications en notice annual leave th th sent monday public holiday details hi today when was logging noticed th macedonian assumption but somebody if anybody asks should be orthodox leave please correct if wrong date description serbian assumption regards lead en,HR Support,Miscellaneous,0.8591597080230713,False
notification issues between am to am time be resolved re repeatedly working days row interval till related hi second please out communication thank,Hardware,HR Support,0.8584654927253723,False
expenses and oracle entity entity hi teams please note paid old moved permanently back large submission make change back entity asap submit expense items saved please lose these items thank october entity hi expense report paid items amount regarding changing entity please make kind regards administrator,Miscellaneous,HR Support,0.8579712510108948,False
team server is ticket for investigation server hi server you must restart software before you can continue server please assist urgent br applications engineer en,Hardware,Miscellaneous,0.8579407930374146,False
oracle mobile app credentials wednesday android app hi please provide android app thanks,Administrative rights,HR Support,0.8573933839797974,False
from claus claus hello please coming best regards senior performance tester,Hardware,Miscellaneous,0.8569326400756836,False
check rights rights hi please rights view upload supplier contracts thank officer,Storage,HR Support,0.8565324544906616,False
issues sent wednesday december issues solved hello please log ticket for solving issues encountered by thank you have great engineer ext,Hardware,Administrative rights,0.8562065362930298,False
urgent access denied sent friday july urgent access denied hi we have problems with bamboo build gives access denied even though password changed days ago urgent we middle could you please assist info regards applications engineer en,Hardware,Access,0.856049656867981,False
activation message activation message hello opening excel activation wizard window appears with message copy activated have only days activate br analyst,Administrative rights,Hardware,0.8554238677024841,False
issue sent tuesday july issue hi can use make calls but when can hear although can hear them have tested with different headphones nothing seems work can log call please thanks senior information confidential be legally privileged intended solely for addressee any opinions expressed mine necessarily represent opinions susceptible interference if you intended recipient any disclosure,Hardware,Administrative rights,0.855115532875061,False
access to oracle sent october access hi there can find neither or could you please help with thanks manager en,Hardware,HR Support,0.8542871475219727,False
notification new pas thursday pm dear please out users taking evening agreed owner client heads addition information please hesitate kind regards engineer,HR Support,Miscellaneous,0.8538671135902405,False
access on sent friday october access hi please create access for thank you best regards technical consultant,HR Support,Hardware,0.8533675074577332,False
remove a scheduled task saturday scheduled task hi because were decommissioned these recurrent tasks required task restart task restart please thank best regards monitoring engineer,Miscellaneous,Hardware,0.8527279496192932,False
create cannot log into workday template for tuesday create cannot log workday template hello please create template incidents table also assignment default thanks kindest regards specialist pl,HR Support,Hardware,0.8518072366714478,False
prod access thursday july prod hello link described attached capture order save files ledger please help issue thank accounts payable,Access,Hardware,0.8512883186340332,False
computer out of order sent tuesday march computer out order hello computer out order yesterday march today guys change respectfully,Purchase,Miscellaneous,0.8503962755203247,False
combination not valid for po and combination valid for po hi please raise ticket for below request assign thank you kind regards engineer sent thursday combination valid for po hi could you please take look have invalid combination error can erase line or invoice thank you kind regards en accounts payable accountant phone,Miscellaneous,Hardware,0.8503718376159668,False
cannot submit expense report sent friday cannot submit expense report hi unable submit expense report getting error below for client visits used charge code successfully if cannot use code any more code work if code problem anything thank you for your help thank you regards senior test lead,HR Support,Internal Project,0.8493008017539978,False
create com wednesday november pm re complete colombia hi requested previously please create add owner thank wednesday november complete colombia hello regarding find record created requested creation please let add also ad credentials few minutes kind regards analyst ext hub october pm re complete colombia hi please find attached updated file let needed october complete colombia importance high dear please help completed form analyst joining thank compliance officer colombia,HR Support,Miscellaneous,0.8480246663093567,False
local help for for christmas party thursday december pm christmas party help hi christmas party technical projector location prepare technical checks location etc party tomorrow please appoint locally help thank head,Internal Project,Hardware,0.8467176556587219,False
remove absence july re rejected hi please days holiday sheet thanks regards head testing mob july rejected hello everyone assistance required please let gladly help specialist ext hub thursday july re rejected hi although client pm agreed book working kind regards july rejected hi had holiday work regards head testing mob,Hardware,HR Support,0.8466234803199768,False
adding user to to set up a tuesday user hi want connect several mobile devices machine understood purposes machine added users help please thank,Access,Hardware,0.8462142944335938,False
falconer contractor extension to st february pm falconer contractor extension st hi please extend falconer her updated her contract extended until st thank kind regards planning,HR Support,Miscellaneous,0.8453049063682556,False
please delete library sent friday re please delete library wonderful thank you leader en sent friday re please delete library hello please be informed we deleted document library best regards engineer sent thursday please delete library hello guys please can you help delete document library for some reason have delete option duplicated library therefore needs be deleted create confusion thank you leader en,Hardware,Storage,0.8450518250465393,False
jobs are not triggered anymore from commits jobs triggered anymore commits hello build jobs for several projects triggered anymore when commits pushed ex projects build blocked for view build jobs job mock integrator best regards senior developer,Miscellaneous,Hardware,0.8442152142524719,False
the list of servers running on windows servers update to windows pm re running importance high hi assist please action addition thank re running hello these were updated supported by since were report has made patch available os well patching today except where please help patching thank best regards senior engineer re running hi tie recent link article also customers running versions receive mainstream means customers received mentioned update released march given potential impact customers businesses made decision make update platforms custom broadly available download links were these patched well thank running dear colleagues please find attached running os supported by solution upgrade latest versions question accept disposal think dear please initiate sr initiate corrective actions inform pm initiate cr upgrade os etc thanks senior consultant,Administrative rights,Hardware,0.8433508276939392,False
jobs creation oracle hello please create jobs job controller grade senior job engagement specialist grade senior technician st looking forward hearing thanks kind regards,HR Support,Access,0.8424413204193115,False
write rights pas as pm for salvo write rights pm hi please create based assign thank engineer wednesday december pm write rights pm hi needs add forecast pre she currently rights please give her pm rights officer,HR Support,Miscellaneous,0.8422930836677551,False
oracle projects for seal and customer working moment client working grouped under single out container create seal both myself supporting his accounts please attached forms per having these requirement finalizing budgeting budgeting meeting scheduled kindly ask high degree urgency thank,Internal Project,Hardware,0.8412588238716125,False
oracle process sent friday october process hi appear have access any shopping lists enable be raised can you please provide access for shopping lists details enable be raised for starter regards director,Hardware,HR Support,0.8409419059753418,False
add to tuesday december pm fwd change training hey guys maybe other received well thanks begin forwarded date december change training out fabulous christmas offers festive offering discount discount classroom training coupon code classroom discount virtual training coupon code virtual discount learning courses coupon code offer valid till change training hello anyone make change how make transition overcome resistance successfully manage change by defining instilling values attitudes norms change training course leaders help discover proven processes techniques implement change successfully throughout process change ensure usually resistant difficult remain motivated engaged upcoming workshops more workshop price bird price valid till course highlights course led by industry expert course completion certificate manage lead change better results become more accomplished motivated understand role change leader identification areas conflict resistance virtual classroom training workshop date bird date timings weekday pm pm weekday pm pm weekend more details please virtual classroom regularly scheduled taught by expert instructors hands assistance forward having program warm regards id sincerely apologize find intrusion privacy source inconvenience wish please,Hardware,Miscellaneous,0.8393822312355042,False
travel expenses for trip october pm trip hi since where imported partially notified client invoice costs invoice moment related trip where attached find requests received approved accommodation cost cost flight costs cost cannot also cannot find costs per diem per diem cost maybe other introduced correctly underground bus both find attached expense report has similar report please find these please map code thank,Internal Project,Hardware,0.838833212852478,False
message to analyze tuesday march re analyze hi thanks letting about delete variation pump dump share trading scam please add blacklist inter regards tuesday march analyze hi received please attached which analyze let more thank,Hardware,Miscellaneous,0.8367992639541626,False
pas reporting view timeout error view timeout error hi had real problem with view outs report template was issued about week ago keep getting out issues did have reinstall view software when then tested worked but then subsequently keeps failing sometimes works times get error screen largely tells responding client end gives up errors if keep persisting then eventually work occurs consistently issue very frustrating want walk into next round with problem thank you director,HR Support,Hardware,0.8367075324058533,False
reporting access sent saturday november re awaiting your response access forget sent galaxy hello please be informed we checked you members could you please provide full file best regards engineer sent friday november dear have access for area where supposed help please,HR Support,Hardware,0.8354461789131165,False
bucket for internal project thursday pm bucket hello help create please attached form filled head thanks thursday pm re bucket approved tuesday pm bucket hello two colleagues bench working about charts transposed context instead excel stands moment attached form other information myself provide written please attach thanks consultant,HR Support,Internal Project,0.8347285389900208,False
data migration please migrate the data from old to the new for hello please informed different structure old kindly advise migrate give permissions guidelines id more assistance feel free best regards engineer thursday november pm migration please migrate old importance high dear please migrate old location by keeping same structure privacy stored under these locations thank best regard agile next annual leave november december friday november pm name change migration deadline over during period recorded more than visits hits priority help migration content old order achieve two recorded two video demos solved tasks cases same agreed deadline order give enough transfer everything old solve dependencies different define name well enable name name has updated short easy remember name has chosen reflect unified deadline total two months finish migration december old available mode download files nothing after old archived available hard deadline extending further important transfer files by date working client sites via did sites configuration plan section included ask software hardware assets predefined form notified about progress within same chief,Hardware,Miscellaneous,0.8345438838005066,False
not found error found error hello sorry bother ca again data exterior la care sa assistant,Hardware,HR Support,0.8336676359176636,False
contact account does not show all projects added to it as oracle pas survey hello please below query regarding names being sync with please log ticket assign appropriate for investigation best regards sent monday re survey hi thanks lot for info you have shared very useful for was checking name for contacts found can select list below however list contain projects created for client sending you also list with projects we have under client how should proceed case when contact related exist best manager sent friday re survey hello thanks for getting think you ll find necessary information more questions below our guide let know if export list for go contacts choose view active contacts one then export excel helps might also prove useful sent friday survey hi working contact info accuracy for there more than contacts should be checked would be very useful for if can somehow export list contact for with fields very important be able check send survey segment type main offer fields those fields mandatory be send client if those fields populated correct understanding correct can you please help with advice how proceed with export also would like ask you send survey we going use for quarter how types survey we have you going send specific type survey our client according value segment type let know if you think we can organize short call about questions thank manager,Hardware,Miscellaneous,0.833405077457428,False
and re member option wireless wired requested wired senior thursday november pm re member hello please advise updates matter please also also part order find best option avoid conflicts thank regards tuesday november member hi please add also he needs his badge secure thank senior,Miscellaneous,HR Support,0.8331555724143982,False
testing testing ca parte testing si,HR Support,Hardware,0.8310341835021973,False
windows for the its team en analyst community builder ext hub wednesday pm re hi per thank hello please log install each based availability ours please advise suffice thank best regards leader ext,Hardware,Purchase,0.8299819231033325,False
import of final for into import final dear please assign thank kind regards analyst,Purchase,Internal Project,0.8299699425697327,False
difference total for thursday pm difference total hi please difference total form review form regards,Miscellaneous,HR Support,0.8297831416130066,False
physical access for physical hi please allocate card please also physical within thanks tuesday november physical dear kindly physical within sixth floor possible he has started work november thanks,Access,HR Support,0.8296062350273132,False
configuration adjustments configuration adjustments dear found content created recently without notifying consequence haven added additionally files located disk instead disk which desirable content content content content content content actions relocate files add avoid future content creation wrong location change default path disk remember other type additionally created since please assign thank technical leader,Hardware,Miscellaneous,0.82953941822052,False
creative cloud all renewal october re creative renewal hello attached creative please advise thanks,Miscellaneous,Hardware,0.8291346430778503,False
problems with printers on floor sent tuesday problems with printers floor hello have problem with printers color floor please find attached thank you tester,Hardware,HR Support,0.8281488418579102,False
report error sent wednesday october report error hi could you please log ticket for care report duce si cannot be found most likely causes there might be typing error address if you clicked link be out date wow se best regards engineer,HR Support,Hardware,0.8263657093048096,False
service now for belgrade wednesday march pm hi guys please add these infrastructure located questions please let thanks senior infrastructure consultant,HR Support,Miscellaneous,0.8263180255889893,False
hardware assignation phones wednesday march pm hardware assignation hello want kindly ask tickets assign assets assign attached excel assign monitors attached excel assign phones attached excel thank help kind regards specialist pl starting st replaced,HR Support,Miscellaneous,0.8261547088623047,False
terminated employees active oracle pm terminated employees active hello currently employees active even left issue appears due import done july were terminated except please perform leaver process employees panic panic questions please kind regards engineer,Hardware,HR Support,0.8236712217330933,False
your case has been updated has updated dear help understand mean problem december pm re has updated away december has updated boost has updated boost has updated ref ref sharif technical consultant reading,Purchase,Hardware,0.8232694864273071,False
wrong value imported pas sent tuesday february wrong value imported hi could you please raise with below issue line declared was but showing days for same was declared december was correctly imported regards manager,HR Support,Miscellaneous,0.823133111000061,False
access to detailed salary history reports as a detailed salary history reports hello la detailed salary history reports care si salary review care,Hardware,HR Support,0.8228188157081604,False
error with sent thursday error with hello please advise attached error trying change sales owner thanks best regards manager,HR Support,Miscellaneous,0.8226912021636963,False
disable lock screen friday july pm disable lock screen hi has virtual machine dedicated selenium automated tests run daily triggered by job tests starts failing user session under lock screen after configuration policy please disable feature mentioned machine thank regards engineer,Access,Hardware,0.8226557374000549,False
cancel meetings organized by another person cancel meetings organized by person hi please help cancel attached recurrent meetings these by colleague maternity leave owner make changes cannot organizer thank kind regards programme portfolio officer,Miscellaneous,HR Support,0.8221798539161682,False
calendar issue sent thursday calendar issue hi have issue with calendar weekend days set tuesday wednesday saturday should normally be because last vacation request was correctly processed can you please check why calendar displaying these days weekend days could you also check if with migration issue present anymore thank you,HR Support,Hardware,0.821056604385376,False
can not log time sent thursday november re update starter hello far know colleague still some issued when she tries enter her for week could you please try get contact with her order solve query her name thanks accounts receivable accountant ext sent thursday november update starter dear further our recent communication we believe your below query resolved if you with resolution there need for response however please let know if we can be any further assistance matter please note interactions between clients regularly monitored order make high quality maintained reference number summary starter resolver resolution details membership start date profile description sent wednesday november re starter hello could you please help enter for week because still work for second week there was problem thanks sent monday october starter hello please be advised mentioned below issue tracked by our rd party provider individual fixes by our senior colleagues for each employee please retry enter your week or if there anything we can assist with please hesitate contact thanks kind regards analyst ext hub sent monday october re starter hello could you please help colleague she tried log her today but her side show same options mine please find attached what does shows when she tries log thanks accounts receivables accountant ext sent wednesday october starter hello your created if you report message for your st days without possibility enter code please let know note issue tracked by our rd party provider you be able log your properly only for weeks following your start date thank you for your understanding analyst ext hub sent wednesday october access hello kindly be advised there another ticket raised for we provide resolution depending workload we sorry for any inconveniences might cause colleague get back you with updates when available thank you for your best regards analyst ext hub sent monday october access hello could you please replicate access if you need additional information please let know regards accounts receivables accountant ext kind regards ext hub ref msg,Hardware,HR Support,0.8200922608375549,False
please correct access tuesday october pm please please same se screen shots thanks engineer ext date please engineer ext date thursday pm please hi working found same his preventing closing tickets thanks engineer ext registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,Miscellaneous,HR Support,0.8200647234916687,False
special leave approval status sent wednesday special leave hi guys could you please look into have submitted special leave for th lieu st but still awaiting approval assisted seems approval was granted but still can thanks kind regards engineer,HR Support,Miscellaneous,0.8183429837226868,False
access to machines on ports machines ports hi guys please make please these machines ports please other ports accessing inside secure thanks senior software architect,HR Support,Hardware,0.8177824020385742,False
access area sent thursday july access area hello could you please check what wrong with badge since morning able access area th floor where located can get out but applies only when entering number badge thank you lead,HR Support,Hardware,0.8177586793899536,False
duplicate task sent tuesday operations duplicate scheduled task hi we noticed scheduled task triggers every tuesday duplicated can you please correct best regards monitoring engineer en ops ops,Miscellaneous,Hardware,0.8170267939567566,False
available la available la hello care la si available comers lost cards si ne care si ca va,Access,Hardware,0.8169072866439819,False
urgent access required urgent required hi key urgently resolve next two please regards client,HR Support,Hardware,0.8167944550514221,False
am mobile service now membership pm mobile membership hello please add mobile thank,Hardware,Miscellaneous,0.8158615231513977,False
request for new headphones wednesday march pm headphones hi headphones old ones problem thanks software developer,Hardware,HR Support,0.8142722845077515,False
oracle issue sent thursday issue hi could you please investigate case before got married appears with different names different sections although number same know how could impact billing process thank you,HR Support,Miscellaneous,0.8138529658317566,False
reject and oracle issues tuesday reject issues hello reject period also please help errors he unable book his moment regards,HR Support,Administrative rights,0.8125345706939697,False
incorrect grading score the service now call closure feedback survey incorrect grading score call closure feedback survey hello could you please check why we have response our call closure satisfaction survey seen below since we only offer raking option applicable please log issue under ticketing tool dashboard let know if you require further assistance or information our side thank you customer care en,Hardware,Miscellaneous,0.8125104308128357,False
laptop for tuesday november user importance high hello allocate colleague please provide her thank senior accountant street center,Hardware,Access,0.8121771812438965,False
access card tuesday march pm card hi please change building secure area floor thank best regards,Access,HR Support,0.8117926120758057,False
oracle fusion team members report thursday re hi other solution reports progress other reports specifically module best regards holiday notice thursday re re report central eastern technical thursday re hi please include future best regards holiday notice thursday re hello please generate same report given period getting error thanks central eastern technical tuesday pm re hi report display logged by members logged against kind regards officer re hello thanks timely add members logged holidays codes which owner currently pm lines user tm members which added logged codes manage holidays included central eastern technical tuesday pm re looping well explained add members managing then run member where logged kind regards officer re currently covered report looking cover future thread she involved part little bit give advice regarding reports which usable best regards tuesday pm re thanks export instructions seems add billable codes lines report sufficient since export engineers where logged against includes billable codes billable codes holidays etc lines waiting report estimate done chased produce report central eastern technical tuesday re escalating screen progress handled by draft template please best regards tuesday hello subject fulfilled please owner expired after days passed by central eastern technical,Hardware,Miscellaneous,0.8105309009552002,False
create list create hello guys please create add administrators let thank planned annual leave holidays st senior,Miscellaneous,HR Support,0.8105027675628662,False
create mail contact his name credentials him,Access,Miscellaneous,0.8095044493675232,False
access to whole new pas sent tuesday october re access whole have access known unknown pipelines sent tuesday october re access whole still issue looks like you have full sent october access whole importance high hi could you please with same access was set old need full access for be able run reports for other please attached approval thanks officer,Internal Project,Hardware,0.8087291717529297,False
deploy the inventory agent via to all assets belgrade july pm users hello were lead understand significant amount workstations tried information please assets which primary os owns said assets understand primary os requirement preference users please log deploy inventory agent via assets except assets which different by controllers thank regards consultant ext,Administrative rights,Hardware,0.8079560995101929,False
notification follow up notification on windows updates pm action required updates importance high hello guys please follow tomorrow morning also include thank pm action required updates importance high hello everyone please advised updates available assets which help preventing infections order apply follow steps afterwards requested restart device command prompt type then hit enter type then press enter log off then log back updates available after performing please follow steps press key combination display search then type update updates button choose install updates perform restart possible encounter issues please let thank kind regards ext hub,Hardware,Administrative rights,0.8072770833969116,False
